words@evb1991m	@evb1991m	58.748	58.994	фильм
words@evb1991m	@evb1991m	58.994	59.24	/
words@evb1991m	@evb1991m	59.24	59.486	это
words@evb1991m	@evb1991m	59.486	59.732	не
words@evb1991m	@evb1991m	59.732	59.978	его
words@evb1991m	@evb1991m	59.978	60.224	фильм
words@evb1991m	@evb1991m	60.224	60.47	/
words@evb1991m	@evb1991m	60.47	60.716	/
words@evb1991m	@evb1991m	60.716	60.962	Грубо
words@evb1991m	@evb1991m	60.962	61.208	говоря
words@evb1991m	@evb1991m	61.208	61.454	/
words@evb1991m	@evb1991m	61.454	61.7	это
words@evb1991m	@evb1991m	61.7	61.946	#нрзб#
words@evb1991m	@evb1991m	61.946	62.192	я
words@evb1991m	@evb1991m	62.192	62.438	посмотрел
words@evb1991m	@evb1991m	62.438	62.684	металлическую
words@evb1991m	@evb1991m	62.684	62.93	стальную
words@evb1991m	@evb1991m	62.93	63.176	оболочку
words@evb1991m	@evb1991m	63.176	63.422	/
words@evb1991m	@evb1991m	63.422	63.668	взвод
words@evb1991m	@evb1991m	63.668	63.914	/
words@evb1991m	@evb1991m	63.914	64.16	поспал
words@evb1991m	@evb1991m	64.16	64.406	/
words@evb1991m	@evb1991m	64.406	64.652	снял
words@evb1991m	@evb1991m	64.652	64.898	девятую
words@evb1991m	@evb1991m	64.898	65.144	роту
words@evb1991m	@evb1991m	65.144	65.39	/
words@evb1991m	@evb1991m	65.39	65.636	/
words@evb1991m	@evb1991m	65.636	65.882	Это
words@evb1991m	@evb1991m	65.882	66.128	не
words@evb1991m	@evb1991m	66.128	66.374	его
words@evb1991m	@evb1991m	66.374	66.62	фильм
words@evb1991m	@evb1991m	66.62	66.866	/
words@evb1991m	@evb1991m	66.866	67.112	а
words@evb1991m	@evb1991m	67.112	67.358	вот
words@evb1991m	@evb1991m	67.358	67.604	притяжение
words@evb1991m	@evb1991m	67.604	67.85	это
words@evb1991m	@evb1991m	67.85	68.096	его
words@evb1991m	@evb1991m	68.096	68.342	фильм
words@evb1991m	@evb1991m	68.342	68.588	/
words@evb1991m	@evb1991m	68.588	68.834	/
words@evb1991m	@evb1991m	68.834	69.08	И
words@evb1991m	@evb1991m	69.08	69.326	в
words@evb1991m	@evb1991m	69.326	69.572	притяжении
words@evb1991m	@evb1991m	69.572	69.818	очень
words@evb1991m	@evb1991m	69.818	70.064	много
words@evb1991m	@evb1991m	70.064	70.31	/
words@evb1991m	@evb1991m	70.31	70.556	почти
words@evb1991m	@evb1991m	70.556	70.802	все
words@evb1991m	@evb1991m	70.802	71.048	аспекты
words@evb1991m	@evb1991m	71.048	71.294	очень
words@evb1991m	@evb1991m	71.294	71.54	плохие
words@evb1991m	@evb1991m	71.54	71.786	/
words@evb1991m	@evb1991m	71.786	72.16	/
words@evb1991m	@evb1991m	73.06	73.105	Вот
words@evb1991m	@evb1991m	73.105	73.15	/
words@evb1991m	@evb1991m	73.77	73.981	Нету
words@evb1991m	@evb1991m	73.981	74.192	таланта
words@evb1991m	@evb1991m	74.192	74.403	/
words@evb1991m	@evb1991m	74.403	74.614	в
words@evb1991m	@evb1991m	74.614	74.825	отличие
words@evb1991m	@evb1991m	74.825	75.036	от
words@evb1991m	@evb1991m	75.036	75.25	/
words@evb1991m	@evb1991m	75.84	76.17	На
words@evb1991m	@evb1991m	76.17	76.5	детях
words@evb1991m	@evb1991m	76.5	76.83	гениев
words@evb1991m	@evb1991m	76.83	77.16	/
words@evb1991m	@evb1991m	77.16	77.49	э
words@evb1991m	@evb1991m	77.49	77.82	/
words@evb1991m	@evb1991m	77.82	78.15	природа
words@evb1991m	@evb1991m	78.15	78.48	отдыхает
words@evb1991m	@evb1991m	79.35	79.512	Э
words@evb1991m	@evb1991m	79.512	79.674	/
words@evb1991m	@evb1991m	79.674	79.836	и
words@evb1991m	@evb1991m	79.836	79.998	я
words@evb1991m	@evb1991m	79.998	80.16	надеюсь
words@evb1991m	@evb1991m	80.16	80.322	/
words@evb1991m	@evb1991m	80.322	80.484	никто
words@evb1991m	@evb1991m	80.484	80.646	не
words@evb1991m	@evb1991m	80.646	80.808	обидится
words@evb1991m	@evb1991m	80.808	80.97	на
words@evb1991m	@evb1991m	80.97	81.132	это
words@evb1991m	@evb1991m	81.132	81.294	/
words@evb1991m	@evb1991m	81.294	81.456	но
words@evb1991m	@evb1991m	81.456	81.63	/
words@evb1991m	@evb1991m	82.1	82.384	здесь
words@evb1991m	@evb1991m	82.384	82.668	не
words@evb1991m	@evb1991m	82.668	82.952	прям
words@evb1991m	@evb1991m	82.952	83.236	чтоб
words@evb1991m	@evb1991m	83.236	83.52	отдохнула
words@evb1991m	@evb1991m	83.52	83.804	/
words@evb1991m	@evb1991m	83.804	84.09	но
words@evb1991m	@evb1991m	84.85	85.096	может
words@evb1991m	@evb1991m	85.096	85.342	на
words@evb1991m	@evb1991m	85.342	85.588	пару
words@evb1991m	@evb1991m	85.588	85.834	минут
words@evb1991m	@evb1991m	85.834	86.08	задремала
words@evb1991m	@evb1991m	89.82	90.085	Я
words@evb1991m	@evb1991m	90.085	90.35	очень
words@evb1991m	@evb1991m	90.35	90.615	люблю
words@evb1991m	@evb1991m	90.615	90.88	режиссёра
words@evb1991m	@evb1991m	90.88	91.145	Шамирова
words@evb1991m	@evb1991m	91.145	91.41	/
words@evb1991m	@evb1991m	91.41	91.68	/
words@evb1991m	@evb1991m	92.4	92.571	ааа
words@evb1991m	@evb1991m	92.571	92.742	/
words@evb1991m	@evb1991m	92.742	92.913	да
words@evb1991m	@evb1991m	92.913	93.084	/
words@evb1991m	@evb1991m	93.084	93.255	его
words@evb1991m	@evb1991m	93.255	93.426	никто
words@evb1991m	@evb1991m	93.426	93.597	не
words@evb1991m	@evb1991m	93.597	93.768	знает
words@evb1991m	@evb1991m	93.768	93.939	/
words@evb1991m	@evb1991m	93.939	94.11	но
words@evb1991m	@evb1991m	94.11	94.29	/
words@evb1991m	@evb1991m	94.88	95.143	Э
words@evb1991m	@evb1991m	95.143	95.406	/
words@evb1991m	@evb1991m	95.406	95.669	он
words@evb1991m	@evb1991m	95.669	95.932	снял
words@evb1991m	@evb1991m	95.932	96.195	/
words@evb1991m	@evb1991m	96.195	96.458	мне
words@evb1991m	@evb1991m	96.458	96.721	очень
words@evb1991m	@evb1991m	96.721	96.984	три
words@evb1991m	@evb1991m	96.984	97.247	фильма
words@evb1991m	@evb1991m	97.247	97.51	нравятся
words@evb1991m	@evb1991m	97.51	97.78	/
words@evb1991m	@evb1991m	98.46	98.64	со
words@evb1991m	@evb1991m	98.64	98.82	мной
words@evb1991m	@evb1991m	98.82	99.0	вот
words@evb1991m	@evb1991m	99.0	99.18	/
words@evb1991m	@evb1991m	99.18	99.36	что
words@evb1991m	@evb1991m	99.36	99.54	происходит
words@evb1991m	@evb1991m	99.785	100.03	игра
words@evb1991m	@evb1991m	100.03	100.275	в
words@evb1991m	@evb1991m	100.275	100.52	правду
words@evb1991m	@evb1991m	100.52	100.765	/
words@evb1991m	@evb1991m	101.34	101.645	и
words@evb1991m	@evb1991m	101.645	101.95	/
words@evb1991m	@evb1991m	102.96	103.207	господи
words@evb1991m	@evb1991m	103.207	103.454	/
words@evb1991m	@evb1991m	103.454	103.701	забыл
words@evb1991m	@evb1991m	103.701	103.95	про
words@evb1991m	@evb1991m	104.51	104.94	про
words@evb1991m	@evb1991m	104.94	105.37	театралов
words@evb1991m	@evb1991m	105.37	105.8	фильм
words@evb1991m	@evb1991m	106.86	107.028	Да
words@evb1991m	@evb1991m	107.028	107.196	/
words@evb1991m	@evb1991m	107.196	107.364	/
words@evb1991m	@evb1991m	107.364	107.532	Да
words@evb1991m	@evb1991m	107.532	107.7	/
words@evb1991m	@evb1991m	107.7	107.868	да
words@evb1991m	@evb1991m	107.868	108.036	/
words@evb1991m	@evb1991m	108.036	108.204	да
words@evb1991m	@evb1991m	108.204	108.372	/
words@evb1991m	@evb1991m	108.372	108.54	я
words@evb1991m	@evb1991m	108.54	108.708	очень
words@evb1991m	@evb1991m	108.708	108.876	давно
words@evb1991m	@evb1991m	108.876	109.044	его
words@evb1991m	@evb1991m	109.044	109.212	смотрел
words@evb1991m	@evb1991m	109.212	109.38	/
words@evb1991m	@evb1991m	109.38	109.548	и
words@evb1991m	@evb1991m	109.548	109.716	постоянно
words@evb1991m	@evb1991m	109.716	109.884	пересматриваю
words@evb1991m	@evb1991m	109.884	110.052	со
words@evb1991m	@evb1991m	110.052	110.22	мной
words@evb1991m	@evb1991m	110.22	110.388	вот
words@evb1991m	@evb1991m	110.388	110.556	/
words@evb1991m	@evb1991m	110.556	110.724	что
words@evb1991m	@evb1991m	110.724	110.892	происходит
words@evb1991m	@evb1991m	110.892	111.06	/
words@evb1991m	@evb1991m	111.06	111.23	/
words@evb1991m	@evb1991m	112.1	112.375	Быков
words@evb1991m	@evb1991m	112.375	112.65	/
words@evb1991m	@evb1991m	114.025	114.375	И
words@evb1991m	@evb1991m	114.375	114.725	/
words@evb1991m	@evb1991m	114.95	115.163	Упокоенных
words@evb1991m	@evb1991m	115.163	115.376	надо
words@evb1991m	@evb1991m	115.376	115.589	называть
words@evb1991m	@evb1991m	115.589	115.802	иль
words@evb1991m	@evb1991m	115.802	116.015	нет
words@evb1991m	@evb1991m	116.015	116.228	?
words@evb1991m	@evb1991m	116.228	116.441	/
words@evb1991m	@evb1991m	116.441	116.66	/
words@evb1991m	@evb1991m	116.93	117.143	Тогда
words@evb1991m	@evb1991m	117.143	117.356	Балабанов
words@evb1991m	@evb1991m	117.356	117.57	/
words@evb1991m	@evb1991m	118.015	118.171	Безусловно
words@evb1991m	@evb1991m	118.171	118.327	/
words@evb1991m	@evb1991m	118.327	118.483	то
words@evb1991m	@evb1991m	118.483	118.639	/
words@evb1991m	@evb1991m	118.639	118.795	что
words@evb1991m	@evb1991m	118.795	118.951	один
words@evb1991m	@evb1991m	118.951	119.107	из
words@evb1991m	@evb1991m	119.107	119.263	моих
words@evb1991m	@evb1991m	119.263	119.419	любимых
words@evb1991m	@evb1991m	119.419	119.575	фильмов
words@evb1991m	@evb1991m	119.575	119.731	-
words@evb1991m	@evb1991m	119.731	119.887	"война"
words@evb1991m	@evb1991m	119.887	120.043	/
words@evb1991m	@evb1991m	120.043	120.205	/
words@evb1991m	@evb1991m	120.51	120.61	его
words@evb1991m	@evb1991m	120.61	120.71	/
words@evb1991m	@evb1991m	127.035	127.312	Мне
words@evb1991m	@evb1991m	127.312	127.589	Высоцкий
words@evb1991m	@evb1991m	127.589	127.866	отвратителен
words@evb1991m	@evb1991m	127.866	128.143	/
words@evb1991m	@evb1991m	128.143	128.42	/
words@evb1991m	@evb1991m	128.42	128.697	Я
words@evb1991m	@evb1991m	128.697	128.974	прям
words@evb1991m	@evb1991m	128.974	129.251	не
words@evb1991m	@evb1991m	129.251	129.528	#нрзб#
words@evb1991m	@evb1991m	129.528	129.805	/
words@evb1991m	@evb1991m	129.805	130.082	я
words@evb1991m	@evb1991m	130.082	130.359	потому
words@evb1991m	@evb1991m	130.359	130.636	что
words@evb1991m	@evb1991m	130.636	130.913	безумейший
words@evb1991m	@evb1991m	130.913	131.19	фанат
words@evb1991m	@evb1991m	131.19	131.467	Высоцкого
words@evb1991m	@evb1991m	131.467	131.744	/
words@evb1991m	@evb1991m	131.744	132.035	/
words@evb1991m	@evb1991m	137.3	137.598	Он
words@evb1991m	@evb1991m	137.598	137.896	снял
words@evb1991m	@evb1991m	137.896	138.194	/
words@evb1991m	@evb1991m	138.194	138.492	э
words@evb1991m	@evb1991m	138.492	138.79	/
words@evb1991m	@evb1991m	138.79	139.088	за
words@evb1991m	@evb1991m	139.088	139.386	копейки
words@evb1991m	@evb1991m	139.386	139.684	относительно
words@evb1991m	@evb1991m	139.684	139.982	Бумер
words@evb1991m	@evb1991m	139.982	140.28	/
words@evb1991m	@evb1991m	140.28	140.578	/
words@evb1991m	@evb1991m	140.578	140.876	Великолепно
words@evb1991m	@evb1991m	140.876	141.174	подобрал
words@evb1991m	@evb1991m	141.174	141.472	актёров
words@evb1991m	@evb1991m	141.472	141.77	/
words@evb1991m	@evb1991m	141.77	142.068	диалоги
words@evb1991m	@evb1991m	142.068	142.366	/
words@evb1991m	@evb1991m	142.366	142.664	всё
words@evb1991m	@evb1991m	142.664	142.962	вот
words@evb1991m	@evb1991m	142.962	143.26	это
words@evb1991m	@evb1991m	143.26	143.558	/
words@evb1991m	@evb1991m	143.558	143.856	вот
words@evb1991m	@evb1991m	143.856	144.154	это
words@evb1991m	@evb1991m	144.154	144.452	/
words@evb1991m	@evb1991m	144.452	144.75	/
words@evb1991m	@evb1991m	144.75	145.048	Отлично
words@evb1991m	@evb1991m	145.048	145.346	показал
words@evb1991m	@evb1991m	145.346	145.644	жизнь
words@evb1991m	@evb1991m	145.644	145.942	бандитов
words@evb1991m	@evb1991m	145.942	146.24	/
words@evb1991m	@evb1991m	146.24	146.55	/
words@evb1991m	@evb1991m	147.26	147.492	и
words@evb1991m	@evb1991m	147.492	147.724	как
words@evb1991m	@evb1991m	147.724	147.956	она
words@evb1991m	@evb1991m	147.956	148.188	/
words@evb1991m	@evb1991m	148.188	148.42	эта
words@evb1991m	@evb1991m	148.42	148.652	бригада
words@evb1991m	@evb1991m	148.652	148.884	опять
words@evb1991m	@evb1991m	148.884	149.116	же
words@evb1991m	@evb1991m	149.116	149.348	/
words@evb1991m	@evb1991m	149.348	149.58	по
words@evb1991m	@evb1991m	149.58	149.812	моему
words@evb1991m	@evb1991m	149.812	150.044	мнению
words@evb1991m	@evb1991m	150.044	150.276	/
words@evb1991m	@evb1991m	150.276	150.508	в
words@evb1991m	@evb1991m	150.508	150.74	том
words@evb1991m	@evb1991m	150.74	150.972	плане
words@evb1991m	@evb1991m	150.972	151.204	/
words@evb1991m	@evb1991m	151.204	151.436	что
words@evb1991m	@evb1991m	151.436	151.668	бумер
words@evb1991m	@evb1991m	151.668	151.9	/
words@evb1991m	@evb1991m	151.9	152.14	/
words@evb1991m	@evb1991m	152.47	152.667	жесток
words@evb1991m	@evb1991m	152.667	152.864	и
words@evb1991m	@evb1991m	152.864	153.061	правильно
words@evb1991m	@evb1991m	153.061	153.258	жесток
words@evb1991m	@evb1991m	153.258	153.455	/
words@evb1991m	@evb1991m	153.455	153.652	/
words@evb1991m	@evb1991m	153.652	153.849	Так
words@evb1991m	@evb1991m	153.849	154.046	и
words@evb1991m	@evb1991m	154.046	154.243	должно
words@evb1991m	@evb1991m	154.243	154.44	быть
words@evb1991m	@evb1991m	154.44	154.637	/
words@evb1991m	@evb1991m	154.637	154.834	И
words@evb1991m	@evb1991m	154.834	155.031	есть
words@evb1991m	@evb1991m	155.031	155.228	цена
words@evb1991m	@evb1991m	155.228	155.425	/
words@evb1991m	@evb1991m	155.425	155.622	и
words@evb1991m	@evb1991m	155.622	155.819	они
words@evb1991m	@evb1991m	155.819	156.016	её
words@evb1991m	@evb1991m	156.016	156.213	заплатили
words@evb1991m	@evb1991m	156.213	156.41	/
words@evb1991m	@evb1991m	156.41	156.62	/
words@evb1991m	@evb1991m	157.11	157.293	в
words@evb1991m	@evb1991m	157.293	157.476	этом
words@evb1991m	@evb1991m	157.476	157.659	плане
words@evb1991m	@evb1991m	157.659	157.842	он
words@evb1991m	@evb1991m	157.842	158.025	замечателен
words@evb1991m	@evb1991m	158.025	158.208	/
words@evb1991m	@evb1991m	158.208	158.391	потом
words@evb1991m	@evb1991m	158.391	158.574	был
words@evb1991m	@evb1991m	158.574	158.757	"бумер
words@evb1991m	@evb1991m	158.757	158.94	2"
words@evb1991m	@evb1991m	158.94	159.123	/
words@evb1991m	@evb1991m	159.123	159.31	/
words@evb1991m	@evb1991m	160.14	160.378	я
words@evb1991m	@evb1991m	160.378	160.616	не
words@evb1991m	@evb1991m	160.616	160.854	особо
words@evb1991m	@evb1991m	160.854	161.092	его
words@evb1991m	@evb1991m	161.092	161.33	понял
words@evb1991m	@evb1991m	161.33	161.568	вообще
words@evb1991m	@evb1991m	161.568	161.806	/
words@evb1991m	@evb1991m	161.806	162.05	/
words@evb1991m	@evb1991m	162.94	163.215	музыка
words@evb1991m	@evb1991m	163.215	163.49	замечательная
words@evb1991m	@evb1991m	163.49	163.765	/
words@evb1991m	@evb1991m	163.765	164.04	саундтрек
words@evb1991m	@evb1991m	164.04	164.315	классный
words@evb1991m	@evb1991m	164.315	164.59	/
words@evb1991m	@evb1991m	164.59	164.865	но
words@evb1991m	@evb1991m	164.865	165.14	я
words@evb1991m	@evb1991m	165.14	165.42	/
words@evb1991m	@evb1991m	165.92	166.131	не
words@evb1991m	@evb1991m	166.131	166.342	понял
words@evb1991m	@evb1991m	166.342	166.553	/
words@evb1991m	@evb1991m	166.553	166.764	/
words@evb1991m	@evb1991m	166.764	166.975	И
words@evb1991m	@evb1991m	166.975	167.186	потом
words@evb1991m	@evb1991m	167.186	167.397	Высоцкий
words@evb1991m	@evb1991m	167.397	167.608	/
words@evb1991m	@evb1991m	167.608	167.819	которого
words@evb1991m	@evb1991m	167.819	168.03	я
words@evb1991m	@evb1991m	168.03	168.25	прям
words@evb1991m	@evb1991m	168.67	168.92	очень
words@evb1991m	@evb1991m	168.92	169.17	ненавижу
words@evb1991m	@evb1991m	169.17	169.42	/
words@evb1991m	@evb1991m	169.42	169.67	/
words@evb1991m	@evb1991m	170.76	170.964	Фильм
words@evb1991m	@evb1991m	170.964	171.168	называется
words@evb1991m	@evb1991m	171.168	171.372	Высоцкий
words@evb1991m	@evb1991m	171.372	171.576	/
words@evb1991m	@evb1991m	171.576	171.78	/
words@evb1991m	@evb1991m	172.17	172.439	А
words@evb1991m	@evb1991m	172.439	172.708	показывает
words@evb1991m	@evb1991m	172.708	172.977	какого-то
words@evb1991m	@evb1991m	172.977	173.246	наркомана
words@evb1991m	@evb1991m	173.246	173.515	/
words@evb1991m	@evb1991m	173.515	173.784	/
words@evb1991m	@evb1991m	173.784	174.053	Безусловно
words@evb1991m	@evb1991m	174.053	174.322	/
words@evb1991m	@evb1991m	174.322	174.591	Высоцкий
words@evb1991m	@evb1991m	174.591	174.86	/
words@evb1991m	@evb1991m	175.78	175.9	Я
words@evb1991m	@evb1991m	175.9	176.02	в
words@evb1991m	@evb1991m	176.02	176.14	курсе
words@evb1991m	@evb1991m	176.14	176.26	/
words@evb1991m	@evb1991m	176.26	176.38	/
words@evb1991m	@evb1991m	176.7	176.915	Но
words@evb1991m	@evb1991m	176.915	177.13	если
words@evb1991m	@evb1991m	177.13	177.345	ты
words@evb1991m	@evb1991m	177.345	177.56	называешь
words@evb1991m	@evb1991m	177.56	177.775	фильм
words@evb1991m	@evb1991m	177.775	177.99	/
words@evb1991m	@evb1991m	178.46	178.726	Высоцкий
words@evb1991m	@evb1991m	178.726	178.992	/
words@evb1991m	@evb1991m	178.992	179.26	/
words@evb1991m	@evb1991m	180.965	181.305	#нрзб#
words@evb1991m	@evb1991m	181.96	182.262	Спасибо
words@evb1991m	@evb1991m	182.262	182.564	/
words@evb1991m	@evb1991m	182.564	182.866	что
words@evb1991m	@evb1991m	182.866	183.168	живой
words@evb1991m	@evb1991m	183.168	183.47	/
words@evb1991m	@evb1991m	183.88	184.056	Извини
words@evb1991m	@evb1991m	184.056	184.232	/
words@evb1991m	@evb1991m	184.232	184.408	что
words@evb1991m	@evb1991m	184.408	184.584	мёртвый
words@evb1991m	@evb1991m	184.584	184.76	/
words@evb1991m	@evb1991m	184.76	184.936	/
words@evb1991m	@evb1991m	184.936	185.112	Без
words@evb1991m	@evb1991m	185.112	185.288	разницы
words@evb1991m	@evb1991m	185.288	185.464	как
words@evb1991m	@evb1991m	185.464	185.64	/
words@evb1991m	@evb1991m	185.64	185.82	/
words@evb1991m	@evb1991m	186.34	186.626	Если
words@evb1991m	@evb1991m	186.626	186.912	ты
words@evb1991m	@evb1991m	186.912	187.198	называешь
words@evb1991m	@evb1991m	187.198	187.484	фильм
words@evb1991m	@evb1991m	187.484	187.77	Высоцкий
words@evb1991m	@evb1991m	187.77	188.056	или
words@evb1991m	@evb1991m	188.056	188.342	Сталинград
words@evb1991m	@evb1991m	188.342	188.63	/
words@evb1991m	@evb1991m	189.1	189.396	ты
words@evb1991m	@evb1991m	189.396	189.692	должен
words@evb1991m	@evb1991m	189.692	189.988	показывать
words@evb1991m	@evb1991m	189.988	190.284	Высоцкого
words@evb1991m	@evb1991m	190.284	190.58	или
words@evb1991m	@evb1991m	190.58	190.876	Сталинград
words@evb1991m	@evb1991m	190.876	191.172	/
words@evb1991m	@evb1991m	191.172	191.468	/
words@evb1991m	@evb1991m	191.468	191.764	При
words@evb1991m	@evb1991m	191.764	192.06	слове
words@evb1991m	@evb1991m	192.06	192.356	Высоцкий
words@evb1991m	@evb1991m	192.356	192.66	/
words@evb1991m	@evb1991m	193.35	193.649	у
words@evb1991m	@evb1991m	193.649	193.948	меня
words@evb1991m	@evb1991m	193.948	194.247	нет
words@evb1991m	@evb1991m	194.247	194.546	ассоциаций
words@evb1991m	@evb1991m	194.546	194.845	/
words@evb1991m	@evb1991m	194.845	195.144	что
words@evb1991m	@evb1991m	195.144	195.443	он
words@evb1991m	@evb1991m	195.443	195.742	где-то
words@evb1991m	@evb1991m	195.742	196.041	долбит
words@evb1991m	@evb1991m	196.041	196.34	наркоту
words@evb1991m	@evb1991m	196.34	196.639	/
words@evb1991m	@evb1991m	196.639	196.938	а
words@evb1991m	@evb1991m	196.938	197.237	какие-то
words@evb1991m	@evb1991m	197.237	197.536	парни
words@evb1991m	@evb1991m	197.536	197.835	его
words@evb1991m	@evb1991m	197.835	198.134	обдуривают
words@evb1991m	@evb1991m	198.134	198.433	/
words@evb1991m	@evb1991m	198.433	198.732	Потом
words@evb1991m	@evb1991m	198.732	199.031	он
words@evb1991m	@evb1991m	199.031	199.33	с
words@evb1991m	@evb1991m	199.33	199.629	какой-то
words@evb1991m	@evb1991m	199.629	199.928	бабой
words@evb1991m	@evb1991m	199.928	200.227	тусит
words@evb1991m	@evb1991m	200.227	200.526	/
words@evb1991m	@evb1991m	200.526	200.83	/
words@evb1991m	@evb1991m	201.15	201.39	Для
words@evb1991m	@evb1991m	201.39	201.63	меня
words@evb1991m	@evb1991m	201.63	201.87	Высоцкий
words@evb1991m	@evb1991m	201.87	202.11	не
words@evb1991m	@evb1991m	202.11	202.35	такой
words@evb1991m	@evb1991m	202.35	202.59	и
words@evb1991m	@evb1991m	202.59	202.83	опять
words@evb1991m	@evb1991m	202.83	203.07	же
words@evb1991m	@evb1991m	203.07	203.31	/
words@evb1991m	@evb1991m	210.94	211.063	Ага
words@evb1991m	@evb1991m	211.063	211.186	/
words@evb1991m	@evb1991m	211.186	211.31	/
words@evb1991m	@evb1991m	213.43	213.47	Так
words@evb1991m	@evb1991m	213.47	213.51	/
words@evb1991m	@evb1991m	213.51	213.55	/
words@evb1991m	@evb1991m	216.24	216.349	Безусловно
words@evb1991m	@evb1991m	216.349	216.458	/
words@evb1991m	@evb1991m	216.458	216.567	/
words@evb1991m	@evb1991m	216.567	216.676	Ну
words@evb1991m	@evb1991m	216.676	216.785	/
words@evb1991m	@evb1991m	216.785	216.894	вот
words@evb1991m	@evb1991m	216.894	217.003	/
words@evb1991m	@evb1991m	217.003	217.112	я
words@evb1991m	@evb1991m	217.112	217.221	же
words@evb1991m	@evb1991m	217.221	217.33	про
words@evb1991m	@evb1991m	217.33	217.439	себя
words@evb1991m	@evb1991m	217.439	217.548	говорю
words@evb1991m	@evb1991m	217.548	217.657	/
words@evb1991m	@evb1991m	217.657	217.77	/
words@evb1991m	@evb1991m	218.17	218.466	То
words@evb1991m	@evb1991m	218.466	218.762	есть
words@evb1991m	@evb1991m	218.762	219.058	моё
words@evb1991m	@evb1991m	219.058	219.354	мнение
words@evb1991m	@evb1991m	219.354	219.65	/
words@evb1991m	@evb1991m	219.65	219.95	что
words@evb1991m	@evb1991m	220.18	220.37	Если
words@evb1991m	@evb1991m	220.37	220.56	ты
words@evb1991m	@evb1991m	220.56	220.75	снимаешь
words@evb1991m	@evb1991m	220.75	220.94	фильм
words@evb1991m	@evb1991m	220.94	221.13	Высоцкий
words@evb1991m	@evb1991m	221.13	221.32	/
words@evb1991m	@evb1991m	221.32	221.51	называешь
words@evb1991m	@evb1991m	221.51	221.7	его
words@evb1991m	@evb1991m	221.7	221.89	Высоцкий
words@evb1991m	@evb1991m	221.89	222.08	/
words@evb1991m	@evb1991m	222.08	222.27	говоришь
words@evb1991m	@evb1991m	222.27	222.46	/
words@evb1991m	@evb1991m	222.46	222.65	что
words@evb1991m	@evb1991m	222.65	222.84	/
words@evb1991m	@evb1991m	222.84	223.03	вот
words@evb1991m	@evb1991m	223.03	223.22	/
words@evb1991m	@evb1991m	223.22	223.41	это
words@evb1991m	@evb1991m	223.41	223.6	/
words@evb1991m	@evb1991m	224.39	224.68	мы
words@evb1991m	@evb1991m	224.68	224.97	раскроем
words@evb1991m	@evb1991m	224.97	225.26	поэта
words@evb1991m	@evb1991m	225.26	225.55	/
words@evb1991m	@evb1991m	225.55	225.84	/
words@evb1991m	@evb1991m	226.2	226.474	В
words@evb1991m	@evb1991m	226.474	226.748	продукт-плейсменте
words@evb1991m	@evb1991m	226.748	227.022	я
words@evb1991m	@evb1991m	227.022	227.296	опять
words@evb1991m	@evb1991m	227.296	227.57	же
words@evb1991m	@evb1991m	227.57	227.844	на
words@evb1991m	@evb1991m	227.844	228.118	того
words@evb1991m	@evb1991m	228.118	228.392	и
words@evb1991m	@evb1991m	228.392	228.666	так
words@evb1991m	@evb1991m	228.666	228.94	далее
words@evb1991m	@evb1991m	228.94	229.214	/
words@evb1991m	@evb1991m	229.214	229.488	показываете
words@evb1991m	@evb1991m	229.488	229.762	его
words@evb1991m	@evb1991m	229.762	230.036	наркоманом
words@evb1991m	@evb1991m	230.036	230.31	-
words@evb1991m	@evb1991m	230.31	230.584	это
words@evb1991m	@evb1991m	230.584	230.858	не
words@evb1991m	@evb1991m	230.858	231.132	раскрытие
words@evb1991m	@evb1991m	231.132	231.406	/
words@evb1991m	@evb1991m	231.406	231.68	/
words@evb1991m	@evb1991m	231.68	231.954	Раскрытие
words@evb1991m	@evb1991m	231.954	232.228	-
words@evb1991m	@evb1991m	232.228	232.502	это
words@evb1991m	@evb1991m	232.502	232.776	покажи
words@evb1991m	@evb1991m	232.776	233.05	/
words@evb1991m	@evb1991m	233.05	233.324	покажите
words@evb1991m	@evb1991m	233.324	233.598	человека
words@evb1991m	@evb1991m	233.598	233.872	/
words@evb1991m	@evb1991m	233.872	234.146	который
words@evb1991m	@evb1991m	234.146	234.42	писал
words@evb1991m	@evb1991m	234.42	234.694	стихи
words@evb1991m	@evb1991m	234.694	234.968	/
words@evb1991m	@evb1991m	234.968	235.242	который
words@evb1991m	@evb1991m	235.242	235.516	пел
words@evb1991m	@evb1991m	235.516	235.79	песни
words@evb1991m	@evb1991m	235.79	236.064	/
words@evb1991m	@evb1991m	236.064	236.37	/
words@evb1991m	@evb1991m	237.07	237.304	Почему
words@evb1991m	@evb1991m	237.304	237.538	тот
words@evb1991m	@evb1991m	237.538	237.772	Высоцкий
words@evb1991m	@evb1991m	237.772	238.006	/
words@evb1991m	@evb1991m	238.006	238.24	который
words@evb1991m	@evb1991m	238.24	238.474	показан
words@evb1991m	@evb1991m	238.474	238.708	/
words@evb1991m	@evb1991m	238.708	238.942	кому-то
words@evb1991m	@evb1991m	238.942	239.176	вообще
words@evb1991m	@evb1991m	239.176	239.41	мог
words@evb1991m	@evb1991m	239.41	239.644	нравится
words@evb1991m	@evb1991m	239.644	239.878	/
words@evb1991m	@evb1991m	239.878	240.112	/
words@evb1991m	@evb1991m	240.112	240.346	То
words@evb1991m	@evb1991m	240.346	240.58	/
